word,id,cnt
C7~24298,1335,962
LIQ,1336,960
C4~25,1337,960
C4~436,1338,960
NUTS,1339,959
C5~888,1340,958
R,1341,957
C6~13344,1342,957
C7~27894,1343,957
C7~41378,1344,957
GIANT,1345,956
DISNEY,1346,956
C5~4679,1347,956
BAY,1348,955
C5~1343,1349,955
C4~572,1350,954
C5~3129,1351,954
C6~9906,1352,954
C7~19272,1353,954
STRIPS,1354,952
C3~49,1355,952
C4~19,1356,951
BAMBOO,1357,950
SB,1358,949
C4~253,1359,949
C5~1405,1360,949
C6~4597,1361,949
C7~9279,1362,949
C5~3605,1363,949
MAGIC,1364,948
NON,1365,948
C5~718,1366,948
VINEGAR,1367,948
C7~24120,1368,948
C5~4355,1369,947
C6~13346,1370,947
C7~27896,1371,947
DAIRY,1372,946
VAL,1373,946
C4~914,1374,946
19,1375,943
COUPON,1376,943
C4~204,1377,943
C4~507,1378,943
C5~406,1379,943
STAND,1380,942
B&B,1381,941
FULL,1382,938
C6~14195,1383,938
PARMESAN,1384,936
C7~10,1385,935
CH,1386,935
BAKING,1387,933
C5~4524,1388,933
SUNFLOWER,1389,932
FED,1390,932
C5~69,1391,931
C6~13408,1392,931
C7~27999,1393,931
BB,1394,929
TRIPLE,1395,927
C5~2491,1396,927
C6~8012,1397,927
C7~15710,1398,927
C4~295,1399,926
28,1400,925
CONTAINER,1401,924
C5~5897,1402,924
FLAVORED,1403,923
C4~1033,1404,922
FLAG,1405,921
C4~1035,1406,921
VINTAGE,1407,920
C4~1185,1408,920
COOL,1409,917
SNOW,1410,917
MUFFINS,1411,916
97,1412,916
C5~5903,1413,915
PUNCH,1414,914
NIGHT,1415,914
C4~616,1416,914
C5~66,1417,913
C6~217,1418,913
C7~489,1419,913
C5~3991,1420,913
C6~12475,1421,913
C7~26406,1422,913
C7~28430,1423,912
C6~17719,1424,911
GRIGIO,1425,910
C3~57,1426,910
BEVERAGE,1427,909
ROYAL,1428,908
COTTON,1429,908
C6~5633,1430,908
C5~5289,1431,908
PRIME,1432,907
RYE,1433,907
C5~99,1434,907
C5~1422,1435,906
AQUA,1436,905
C4~279,1437,905
C1~20,1438,905
C2~37,1439,905
C3~64,1440,905
C6~1662,1441,905
C5~6718,1442,905
BEV,1443,904
BURGER,1444,903
BEARS,1445,902
C4~1169,1446,902
COOK,1447,901
MUSHROOM,1448,899
MARGARITA,1449,898
C5~1455,1450,896
GLOVES,1451,896
C5~5782,1452,896
OZ.,1453,895
C3~24,1454,895
HI,1455,894
C4~160,1456,894
ROSEMARY,1457,892
PEPPERONI,1458,891
MUFFIN,1459,890
C4~476,1460,890
TRUFFLE,1461,889
BAKE,1462,888
C4~410,1463,888
BUNCH,1464,888
PERFECT,1465,887
C5~2290,1466,887
C6~13984,1467,885
TACO,1468,883
TISSUE,1469,883
C4~20,1470,883
TREAT,1471,882
K,1472,881
DR,1473,880
CHICAGO,1474,880
TRAVEL,1475,879
HILL,1476,878
OLIVES,1477,877
C3~38,1478,876
KETTLE,1479,875
FOAM,1480,874
GLOW,1481,872
GRAPEFRUIT,1482,870
BREW,1483,869
FIRE,1484,867
IAM,1485,867
80,1486,866
KOMBUCHA,1487,865
C6~21250,1488,863
C7~45512,1489,863
CREATIVE,1490,862
C5~4351,1491,861
C7~5,1492,859
CLIP,1493,859
ENERGY,1494,859
C6~13904,1495,859
C7~28778,1496,859
C4~1156,1497,859
TIP,1498,858
PILLOW,1499,857
HLDY,1500,857
IS,1501,856
ARRANGEMENT,1502,855
MATTE,1503,853
C5~6185,1504,852
SEATTLE,1505,851
C7~33082,1506,850
DSP,1507,849
C5~3647,1508,849
C6~11504,1509,849
C7~24290,1510,849
C4~267,1511,848
C6~21167,1512,847
C7~45382,1513,847
BIRD,1514,846
CHUCK,1515,846
C6~4451,1516,846
C7~9029,1517,846
BUBBLE,1518,845
C5~4476,1519,844
C6~13758,1520,844
C7~28592,1521,844
CC,1522,843
C4~622,1523,843
C5~3924,1524,842
C6~12372,1525,842
C7~26303,1526,842
LUNCHEON,1527,840
C4~1044,1528,840
CRUST,1529,839
SALAMI,1530,839
TEXAS,1531,838
DEL,1532,838
C5~4180,1533,838
C6~12886,1534,838
C7~26990,1535,838
OATMEAL,1536,837
LAMB,1537,837
BLU,1538,836
C6~4447,1539,835
SHOT,1540,833
NET,1541,833
WOMENS,1542,832
GC,1543,832
SQUASH,1544,831
C4~1036,1545,831
C4~838,1546,830
C6~20280,1547,830
MAX,1548,829
C7~44138,1549,829
C5~5912,1550,829
DOVE,1551,828
ELF,1552,828
CHOP,1553,828
TABLE,1554,827
PATRIOTIC,1555,826
C4~474,1556,825
PINE,1557,824
STRIP,1558,824
MAYBELLINE,1559,824
CRM,1560,823
MADE,1561,823
TUB,1562,821
C4~119,1563,819
C4~501,1564,819
C5~2709,1565,819
C6~8731,1566,819
C7~17190,1567,819
CRISPY,1568,818
C5~2490,1569,818
C6~8011,1570,818
C7~15709,1571,818
C4~945,1572,818
C6~13345,1573,817
C7~27895,1574,817
PIECE,1575,816
C5~4419,1576,816
HOSTESS,1577,814
C6~18863,1578,814
POPS,1579,812
C6~18418,1580,812
C5~5153,1581,811
J,1582,809
C5~5303,1583,809
C6~16538,1584,809
C7~33273,1585,809
C5~6190,1586,808
C6~21184,1587,808
C7~45419,1588,808
TRADITIONAL,1589,807
INSTANT,1590,807
SPORT,1591,807
DOUGLAS,1592,807
C5~4413,1593,807
C6~13558,1594,807
C7~28206,1595,807
DONUTS,1596,806
SH,1597,806
C3~34,1598,805
LEAVES,1599,804
C6~13462,1600,804
C7~28074,1601,804
21,1602,802
MICHEL,1603,802
SKINLESS,1604,802
C5~6159,1605,802
GUEST,1606,801
C5~2,1607,800
C6~2,1608,800
C7~2,1609,800
C5~6743,1610,800
SIRLOIN,1611,798
MRS,1612,797
C4~460,1613,796
C5~2516,1614,796
C6~8094,1615,796
C7~15864,1616,796
72,1617,795
FLUID,1618,795
NAPA,1619,795
C5~3645,1620,795
C6~11502,1621,795
C7~24288,1622,795
MAN,1623,794
C3~12,1624,794
C4~1162,1625,794
C6~19280,1626,793
C4~965,1627,792
C4~22,1628,791
WREATH,1629,791
C5~572,1630,790
COAST,1631,790
C5~4352,1632,790
C7~28880,1633,790
C6~18148,1634,790
TWIST,1635,789
JUST,1636,789
C5~2560,1637,789
OAT,1638,786
FRIED,1639,784
GUM,1640,784
C4~21,1641,784
C4~629,1642,782
CK,1643,781
DICED,1644,780
C4~250,1645,780
KELLOGGS,1646,779
LILY,1647,779
C4~84,1648,775
NOODLE,1649,775
C5~2605,1650,775
C6~21185,1651,774
C7~45420,1652,774
CAJUN,1653,773
SCOTCH,1654,772
C5~5837,1655,772
SNOWMAN,1656,771
GRILL,1657,771
TRI,1658,770
RAISIN,1659,770
C5~4534,1660,770
C6~13938,1661,770
C7~28824,1662,770
IRISH,1663,768
C5~1366,1664,768
C4~943,1665,768
DI,1666,767
BARREL,1667,766
C7~6,1668,765
PRETZELS,1669,765
NAPKINS,1670,765
C4~1233,1671,765
C5~6961,1672,765
C6~21709,1673,765
C7~46344,1674,765
C3~41,1675,764
C5~2385,1676,764
C6~16092,1677,764
C6~17766,1678,764
STRAW,1679,763
CAULIFLOWER,1680,763
C4~290,1681,763
C7~38390,1682,763
DILL,1683,762
C6~13329,1684,762
C7~27879,1685,762
C6~8220,1686,761
C7~16003,1687,761
REG,1688,760
FLOWERS,1689,760
MERRY,1690,759
C5~5297,1691,759
C5~5569,1692,759
C3~18,1693,758
C6~13407,1694,758
C7~27998,1695,758
DESSERT,1696,757
AUTUMN,1697,756
ROOT,1698,756
500,1699,756
C4~779,1700,755
C7~33175,1701,755
C6~16636,1702,755
C7~33375,1703,755
OVAL,1704,753
MARBLE,1705,753
C4~332,1706,752
C7~13377,1707,752
VALENTINE,1708,751
C4~33,1709,751
BOW,1710,751
SHORT,1711,750
THREE,1712,750
MASON,1713,750
STRIPE,1714,749
CREW,1715,749
C5~5671,1716,749
LAGER,1717,749
OVERJOYED,1718,749
GINGERBREAD,1719,748
AT,1720,748
C5~5394,1721,747
C6~16735,1722,747
C7~33486,1723,747
SOLID,1724,746
LRG,1725,746
OVEN,1726,745
GREENS,1727,745
CONVENTIONAL,1728,745
MR,1729,744
C4~488,1730,744
C4~924,1731,744
SLICES,1732,743
BC,1733,743
SUPREME,1734,742
GF,1735,742
BLOOMS,1736,741
DROP,1737,740
SEEDS,1738,739
CAKES,1739,739
CITY,1740,737
C4~690,1741,736
MEN,1742,735
TALL,1743,734
WT,1744,733
C4~221,1745,733
VAN,1746,732
C5~1508,1747,732
E,1748,731
BOUTIQUE,1749,731
C4~972,1750,731
C6~21225,1751,731
C7~45467,1752,731
CRACKER,1753,730
BISTRO,1754,730
CHAMPAGNE,1755,729
BRIGHT,1756,729
TOUCH,1757,728
RU,1758,728
ART,1759,728
C5~4397,1760,728
C6~16473,1761,728
STEEL,1762,726
ANGEL,1763,726
C4~129,1764,726
C5~5298,1765,726
WING,1766,725
CRISP,1767,725
BLOCK,1768,725
GUMMY,1769,724
GOAT,1770,724
2019,1771,724
PRODUCE,1772,724
C4~777,1773,724
C6~3135,1774,723
NOT,1775,723
C5~6739,1776,723
WIDE,1777,722
C6~21162,1778,722
C7~45374,1779,722
K&K,1780,722
DELALLO,1781,720
RESIN,1782,720
C2~21,1783,719
C5~5227,1784,717
GRILLED,1785,716
C4~431,1786,716
YORK,1787,715
SQ,1788,715
C4~509,1789,715
GREAT,1790,714
MOCHA,1791,713
C6~11292,1792,713
OCEAN,1793,712
C5~4526,1794,712
C7~41391,1795,711
KRAFT,1796,710
KISS,1797,710
C6~16360,1798,707
TUBE,1799,706
C5~103,1800,705
CHIPOTLE,1801,704
SOY,1802,704
ALOE,1803,703
C5~4689,1804,703
C4~977,1805,703
C5~5376,1806,702
VEGAN,1807,701
STICKER,1808,701
BR,1809,700
FOOTBALL,1810,700
SWISS,1811,699
MONSTER,1812,699
WIPES,1813,699
ANIMAL,1814,698
C4~606,1815,698
CANE,1816,696
CRYSTAL,1817,696
RACK,1818,696
LIN,1819,695
OR,1820,694
WRAPPED,1821,694
FLAT,1822,694
WHIPPED,1823,693
GIN,1824,693
BE,1825,693
LANTERN,1826,693
C3~74,1827,693
C6~20285,1828,693
C7~44357,1829,693
HUMMUS,1830,692
C7~6948,1831,691
PASKESZ,1832,691
MOZZARELLA,1833,691
C5~5152,1834,691
PEANUTS,1835,690
AVOCADO,1836,690
C6~14190,1837,690
C5~5100,1838,690
C6~16609,1839,690
C7~33348,1840,690
FOUR,1841,689
TH,1842,688
C5~6816,1843,688
WHEELS,1844,687
ED,1845,686
C4~293,1846,686
C4~999,1847,686
FLOOR,1848,685
GALLON,1849,683
C5~6002,1850,683
STATE,1851,682
MUSHROOMS,1852,682
C6~1663,1853,682
F,1854,681
HOL,1855,681
C5~1824,1856,681
C5~719,1857,680
BITE,1858,679
C6~19654,1859,679
C7~42549,1860,679
C4~283,1861,678
C7~23878,1862,678
C4~705,1863,678
C5~6071,1864,678
SPOON,1865,677
C6~3184,1866,677
FIRST,1867,677
C3~22,1868,677
C4~26,1869,677
C5~3670,1870,677
C4~821,1871,677
CLUB,1872,676
KEY,1873,676
C5~4368,1874,676
C5~5904,1875,675
C5~2489,1876,673
C6~8005,1877,673
C7~15703,1878,673
C5~5164,1879,672
C6~21204,1880,672
C7~45446,1881,672
C5~6844,1882,672
C6~21536,1883,672
C7~46148,1884,672
GEM,1885,671
LEG,1886,671
C5~5925,1887,671
PAW,1888,670
C4~872,1889,670
DO,1890,669
MIRACLE,1891,669
C5~2573,1892,669
C3~86,1893,669
WET,1894,668
C5~559,1895,667
MARS,1896,667
STREET,1897,667
DOT,1898,666
VITAMIN,1899,666
FLASK,1900,666
PAD,1901,665
C4~313,1902,665
YEAR,1903,664
HAZELNUT,1904,664
ARTISAN,1905,664
C5~4532,1906,664
SWIRL,1907,663
US,1908,663
C5~1361,1909,663
C5~3472,1910,663
SOURDOUGH,1911,662
NAVY,1912,661
MAC,1913,661
C4~171,1914,661
WAX,1915,661
C7~4754,1916,661
PRINCESS,1917,660
BACK,1918,660
FRIENDS,1919,660
KNIT,1920,660
C5~5280,1921,660
OUT,1922,659
C5~5690,1923,659
PLSTC,1924,658
C4~806,1925,658
KZ,1926,656
NATURALS,1927,656
RUB,1928,656
ROSA,1929,656
C6~4450,1930,656
LINKS,1931,656
THAI,1932,654
C6~30,1933,654
C5~2561,1934,654
C5~3660,1935,654
EASY,1936,653
BUNS,1937,653
C5~4396,1938,653
C6~13509,1939,653
C7~28139,1940,653
IRON,1941,652
KINGS,1942,652
MOSCATO,1943,652
COMPANY,1944,651
BIRDS,1945,651
SHELL,1946,650
C5~788,1947,650
C4~500,1948,650
C6~11400,1949,650
C7~24088,1950,650
GRN,1951,649
YR,1952,649
C5~4648,1953,649
TABLETS,1954,647
PLAID,1955,646
C3~42,1956,646
VAR,1957,645
C6~11378,1958,645
C7~24040,1959,645
C5~1397,1960,644
C6~13933,1961,644
EARTH,1962,642
C4~1001,1963,642
GRAVY,1964,641
C4~354,1965,641
C6~16474,1966,641
C7~38410,1967,641
C4~85,1968,640
HYDRO,1969,640
FRY,1970,639
CELLARS,1971,639
C5~5387,1972,637
C6~16728,1973,637
C7~33479,1974,637
CRISPS,1975,636
C4~183,1976,636
C7~32271,1977,636
C6~11601,1978,635
C7~24523,1979,635
GRAY,1980,634
C6~19383,1981,634
C4~164,1982,632
FANCY,1983,632
NAPS,1984,632
C3~75,1985,632
PEARL,1986,631
PLAY,1987,631
FOREST,1988,631
C6~2742,1989,631
C7~6494,1990,631
IVORY,1991,631
ASIAN,1992,631
CRUNCHY,1993,630
64,1994,630
MIST,1995,630
TAIL,1996,630
MOM,1997,629
C5~13,1998,628
C5~1861,1999,628
HYDRANGEA,2000,627
PICK,2001,626
SHIRT,2002,625
VEGETABLES,2003,624
C7~20,2004,623
C5~1387,2005,623
C6~4572,2006,623
C7~9238,2007,623
C5~1823,2008,622
C4~418,2009,622
C4~964,2010,622
C4~980,2011,622
ROAD,2012,621
CHUNK,2013,621
RELIEF,2014,621
HANGING,2015,621
C4~510,2016,621
C5~5165,2017,620
C6~16000,2018,620
C7~32094,2019,620
C6~15721,2020,620
C5~5631,2021,620
ZINFANDEL,2022,619
TRUCK,2023,619
C5~4370,2024,619
ESPRESSO,2025,618
BUCKET,2026,618
TAYLOR,2027,617
SOX,2028,617
LTG,2029,617
C6~14197,2030,617
ANGUS,2031,616
PRINT,2032,616
LUCERNE,2033,616
C7~13409,2034,616
C6~17720,2035,616
POCKET,2036,615
NY,2037,615
PEAR,2038,615
RTD,2039,615
GEFEN,2040,615
SOCK,2041,614
PMG,2042,614
C6~14394,2043,614
C7~29580,2044,614
TRAIL,2045,613
C6~14100,2046,613
C5~5184,2047,613
SERIES,2048,612
FABRIC,2049,611
C4~422,2050,611
WORD,2051,611
C5~4406,2052,610
LATTE,2053,609
ONIONS,2054,609
MCCORMICK,2055,609
C6~13568,2056,609
C7~28216,2057,609
TREATS,2058,608
C6~4601,2059,608
C4~24,2060,608
STANDARD,2061,607
BDY,2062,607
EVERYTHING,2063,607
C5~189,2064,607
C4~571,2065,607
C5~3128,2066,607
C6~9905,2067,607
C7~19271,2068,607
BREWING,2069,607
C5~6191,2070,607
GLAZED,2071,606
ATLANTIC,2072,606
C4~1165,2073,606
JOY,2074,605
PACIFIC,2075,605
2018,2076,605
GLOVE,2077,605
REFILL,2078,604
REVLON,2079,604
C7~4757,2080,604
PREPACKED,2081,602
FLAVORS,2082,600
ITS,2083,600
C7~38392,2084,600
GOUDA,2085,599
C5~4170,2086,599
C6~12873,2087,599
C7~26977,2088,599
C5~6717,2089,599
C7~28815,2090,598
C4~925,2091,598
PB,2092,597
BELLA,2093,597
SO,2094,597
C5~3609,2095,597
STRENGTH,2096,596
C4~680,2097,596
C5~3696,2098,596
C6~11757,2099,596
C7~24998,2100,596
MEDLEY,2101,594
TWIN,2102,594
C5~4663,2103,594
POLY,2104,593
SZ,2105,593
CORE,2106,593
HATCH,2107,593
POMEGRANATE,2108,592
2020,2109,592
COL,2110,592
C5~4366,2111,592
C6~13381,2112,592
C7~27954,2113,592
C7~38486,2114,592
QUARTER,2115,591
C4~1186,2116,591
LOBSTER,2117,590
C5~6070,2118,590
C7~4770,2119,590
90,2120,589
CANDLES,2121,589
C5~353,2122,589
WARS,2123,588
C5~1750,2124,588
C5~4665,2125,588
HOMESTYLE,2126,587
POM,2127,587
BAGEL,2128,587
C4~6,2129,586
C4~88,2130,586
C4~853,2131,586
C4~1042,2132,586
DANISH,2133,585
ULTIMATE,2134,585
C4~906,2135,585
CALENDAR,2136,583
FACIAL,2137,582
COD,2138,582
BOMB,2139,582
C5~4157,2140,582
C6~12853,2141,582
C7~26957,2142,582
C5~6087,2143,582
C6~2752,2144,581
C5~3832,2145,581
GUMMIES,2146,580
STK,2147,580
PDQ,2148,580
C5~1454,2149,580
SCRUB,2150,580
C4~168,2151,579
C7~11023,2152,579
POLAR,2153,578
CONFETTI,2154,578
C7~7059,2155,578
C6~6830,2156,578
METALLIC,2157,578
C6~1672,2158,578
C7~4785,2159,578
C7~38484,2160,577
VALENTINES,2161,576
DRAGON,2162,576
ESTATE,2163,576
C6~11482,2164,576
C7~24268,2165,576
ESSENTIAL,2166,575
FINE,2167,575
BALLS,2168,574
BOY,2169,574
C5~152,2170,574
C4~915,2171,574
GHOST,2172,572
26,2173,572
NORTH,2174,572
C5~4670,2175,571
C6~14421,2176,571
C7~29607,2177,571
OAK,2178,570
DOMAINE,2179,570
C5~1474,2180,569
C6~4772,2181,569
C7~9502,2182,569
C5~4646,2183,569
HAWAII,2184,568
GENERAL,2185,567
HEALTH,2186,567
SQUEEZE,2187,567
CB,2188,567
HELLO,2189,567
PASSOVER,2190,567
C5~4019,2191,567
C6~12554,2192,567
C7~26515,2193,567
C5~6062,2194,567
C7~36847,2195,566
C5~5955,2196,566
C6~19550,2197,566
C7~42340,2198,566
ROCK,2199,564
BRAND,2200,564
C5~4624,2201,564
C6~14246,2202,564
C7~29370,2203,564
C4~842,2204,564
C6~18857,2205,564
C5~5961,2206,564
STARS,2207,563
SOUTHERN,2208,563
C6~4338,2209,562
C7~8882,2210,562
ROSES,2211,561
C6~14101,2212,561
BLACKBERRY,2213,560
MEDIA,2214,560
HERSHEYS,2215,559
WAY,2216,559
HR,2217,559
MOON,2218,559
C4~219,2219,559
C5~6072,2220,559
C5~3896,2221,558
C5~6117,2222,558
LAKE,2223,557
C4~297,2224,557
GIRLS,2225,557
C4~988,2226,557
STONE,2227,556
YOUR,2228,556
C5~2302,2229,556
C5~3923,2230,556
C6~12371,2231,556
C7~26302,2232,556
C5~4455,2233,556
C5~6134,2234,556
C4~220,2235,555
CHARCOAL,2236,555
MOISTURE,2237,555
C5~3624,2238,554
IDAHO,2239,553
BETTER,2240,553
SONOMA,2241,553
SHINE,2242,553
C6~11485,2243,553
C7~24271,2244,553
C5~1337,2245,552
SPF,2246,552
CUCUMBER,2247,551
JERSEY,2248,551
C5~5621,2249,551
TRIO,2250,550
HERBAL,2251,550
PUDDING,2252,550
C4~330,2253,550
C3~66,2254,550
C6~14189,2255,550
C4~969,2256,550
MINIS,2257,549
23,2258,549
CLEANER,2259,549
MEXICAN,2260,548
C4~50,2261,548
C4~288,2262,548
C4~951,2263,548
PEAS,2264,547
SHREDDED,2265,547
CHOPPED,2266,547
READY2HEAT,2267,547
C5~5017,2268,547
C5~5358,2269,547
DOTS,2270,546
BLOSSOM,2271,546
C5~5246,2272,546
C6~18866,2273,546
AGED,2274,544
C6~19266,2275,544
C6~18868,2276,543
C6~3150,2277,542
C5~1730,2278,542
DROPS,2279,541
SF,2280,541
CONE,2281,541
C5~569,2282,541
C6~2351,2283,541
C7~5872,2284,541
HEAVY,2285,541
BARBIE,2286,540
WEST,2287,540
C7~9285,2288,540
CHAIR,2289,540
C4~720,2290,540
TAX,2291,540
C7~44137,2292,540
C6~21025,2293,540
C7~45194,2294,540
RZ,2295,540
HANDLE,2296,539
C6~16449,2297,539
FIESTA,2298,538
DECO,2299,538
BOLD,2300,538
C4~717,2301,538
C6~13371,2302,538
C7~27939,2303,538
C5~4660,2304,538
C6~14331,2305,538
C7~29517,2306,538
WEDDING,2307,537
C4~465,2308,537
C5~2577,2309,537
DUTCH,2310,536
PESTO,2311,536
DUCK,2312,536
WEDGE,2313,536
C5~3643,2314,536
C6~11500,2315,536
C7~24286,2316,536
C5~4480,2317,536
C6~13762,2318,536
C7~28596,2319,536
C4~1175,2320,536
SIMPLE,2321,535
MALT,2322,535
CARROTS,2323,535
BLUSH,2324,535
FUEL,2325,535
BURRITO,2326,535
C4~985,2327,535
C5~4491,2328,534
C6~13797,2329,534
C7~28631,2330,534
C5~5402,2331,534
JAM,2332,533
MT,2333,533
NOODLES,2334,533
GLASSES,2335,533
GRAD,2336,533
NFS,2337,533
C6~1504,2338,532
C6~6863,2339,532
C5~2602,2340,532
C6~238,2341,531
C5~88,2342,531
LIGHTS,2343,531
C4~301,2344,531
C7~22,2345,530
PUZZLE,2346,530
REINDEER,2347,530
TENDERLOIN,2348,530
C4~826,2349,530
SEL,2350,529
SMOOTH,2351,529
USA,2352,529
MARINATED,2353,529
BOSTON,2354,528
C5~4607,2355,528
QUINOA,2356,527
C4~169,2357,527
C5~5633,2358,527
CCO,2359,527
DELIGHT,2360,526
SAVORY,2361,526
C5~1169,2362,526
PADS,2363,526
C6~13717,2364,526
C7~28519,2365,526
HAZY,2366,526
C5~6829,2367,526
CURRY,2368,525
T-SHIRT,2369,525
C4~312,2370,525
BAGELS,2371,525
BREADED,2372,525
PROOF,2373,524
C5~2587,2374,524
INC,2375,524
GLAZE,2376,523
C4~859,2377,523
C6~18149,2378,523
C6~1836,2379,523
C7~13410,2380,522
CREST,2381,522
C5~5957,2382,522
C6~19552,2383,522
C7~42342,2384,522
CAB,2385,521
C4~51,2386,521
C4~688,2387,521
LITE,2388,520
NER,2389,520
C6~15998,2390,520
C7~32092,2391,520
BROTHERS,2392,519
C7~24500,2393,519
C6~16498,2394,519
C6~17806,2395,519
C7~36137,2396,519
TEST,2397,518
RIDGE,2398,518
MAGNET,2399,518
KIND,2400,516
SMART,2401,516
C5~5907,2402,516
BD,2403,515
C5~2378,2404,515
C5~2597,2405,515
DECAL,2406,515
C5~5291,2407,515
AST,2408,514
CREAMER,2409,514
BUTTERFLY,2410,514
C4~757,2411,514
TSHIRT,2412,514
WALNUT,2413,513
DOLL,2414,513
C4~881,2415,513
C7~32730,2416,513
AP,2417,512
BLONDE,2418,512
C5~4390,2419,512
C6~13483,2420,512
C7~28095,2421,512
BREEZE,2422,511
CS,2423,511
DECORATED,2424,510
FLEECE,2425,510
TOOTHPASTE,2426,510
SHARED,2427,510
ECOMM,2428,510
PATROL,2429,509
SPRINKLES,2430,509
C5~190,2431,509
TUSCANY,2432,509
C5~5714,2433,509
DUO,2434,508
C4~151,2435,508
RIBEYE,2436,508
C5~5400,2437,508
C5~6157,2438,508
C6~2364,2439,507
LINER,2440,507
DU,2441,507
LIVE,2442,507
SBG,2443,507
PATTIES,2444,506
REDUCED,2445,506
SPONGE,2446,506
C4~395,2447,506
C5~5098,2448,506
C5~5384,2449,506
C6~16725,2450,506
C7~33476,2451,506
C6~18859,2452,506
C4~1157,2453,506
HEALTHY,2454,505
DIET,2455,505
DOGS,2456,505
C6~8392,2457,505
C7~16365,2458,505
MARSHMALLOW,2459,504
C4~14,2460,504
SUNDAY,2461,504
BAREFOOT,2462,504
C5~5310,2463,504
C6~16546,2464,504
C7~33281,2465,504
C6~18704,2466,504
SLEEVE,2467,503
C6~4662,2468,503
C7~9359,2469,503
FETA,2470,503
TS,2471,503
SCARF,2472,503
C6~1669,2473,503
C7~4782,2474,503
C4~304,2475,502
C6~20168,2476,502
C7~44057,2477,502
C7~6992,2478,501
RI,2479,501
C4~346,2480,501
CL,2481,500
QUESO,2482,500
C5~3603,2483,500
BAUER,2484,499
C6~17448,2485,499
C4~973,2486,499
C6~20169,2487,499
C7~44058,2488,499
BELLY,2489,498
MITZ,2490,498
LINDY,2491,498
BLOOD,2492,497
NM,2493,497
SUB,2494,496
FOLIAGE,2495,496
C4~953,2496,496
SWIG,2497,496
70,2498,495
CUBE,2499,495
C5~1862,2500,495
C6~13514,2501,495
C7~28144,2502,495
C5~5233,2503,495
PUFFS,2504,494
MARKET,2505,494
PRIMAL,2506,494
GE,2507,494
RIBS,2508,494
PR,2509,493
FLEX,2510,493
LUCKY,2511,493
COLORS,2512,493
LE,2513,493
SCHOOL,2514,492
VIRGIN,2515,492
BEAUTY,2516,492
C7~9026,2517,492
VINEYARDS,2518,492
ADDED,2519,491
COCO,2520,491
XMAS,2521,491
MACARONI,2522,491
FRANKS,2523,490
SPLASH,2524,489
ELITE,2525,489
STUFFING,2526,489
AFC,2527,489
OREO,2528,488
PINT,2529,488
C5~5257,2530,488
EDITION,2531,487
BALSAMIC,2532,487
EARRING,2533,487
MELON,2534,486
C6~4747,2535,486
C7~9465,2536,486
STORAGE,2537,486
C5~5616,2538,486
AS,2539,485
TAN,2540,485
C4~1220,2541,485
C5~6948,2542,485
C6~21696,2543,485
C7~46331,2544,485
C4~423,2545,484
FRAME,2546,484
RIESLING,2547,484
C6~16341,2548,484
C6~19832,2549,484
C5~6777,2550,484
MOTHER'S,2551,483
PEELED,2552,483
C5~2708,2553,483
C6~8730,2554,483
C7~17189,2555,483
C4~825,2556,483
C7~12,2557,482
MEL,2558,482
FLIP,2559,482
COLA,2560,482
APRICOT,2561,482
STRIPES,2562,482
C6~20144,2563,482
C6~20221,2564,482
SLIM,2565,481
CROSS,2566,481
KIWI,2567,481
LU,2568,481
KALE,2569,481
COASTER,2570,481
C5~5927,2571,481
C6~21198,2572,481
C7~45440,2573,481
TOASTED,2574,480
PICKLE,2575,480
MEATBALLS,2576,480
C4~449,2577,480
C6~758,2578,480
SODIUM,2579,479
PHARMACY,2580,479
ENGLISH,2581,478
MOTHERS,2582,478
LIL,2583,478
CUISINE,2584,478
C4~36,2585,478
POINSETTIA,2586,478
C5~4359,2587,478
C6~13355,2588,478
C7~27905,2589,478
C4~902,2590,478
REESES,2591,477
COVERED,2592,477
SHAPE,2593,477
LIVING,2594,477
STAINLESS,2595,477
PALE,2596,477
C5~3946,2597,477
C6~12394,2598,477
C7~26325,2599,477
JASMINE,2600,476
HABANERO,2601,476
SHOULDER,2602,476
C6~20182,2603,476
C5~6817,2604,476
FB,2605,475
C7~4103,2606,475
C5~4612,2607,475
FLOORSTAND,2608,474
BEES,2609,474
ITEM,2610,474
SALTY,2611,474
MOBILESSENTIALS,2612,474
C6~13375,2613,474
WAGYU,2614,474
C4~983,2615,474
GMHBC,2616,474
MILL,2617,473
MICKEY,2618,473
PASTE,2619,473
C5~11,2620,472
C6~28,2621,472
C7~44,2622,472
TAPE,2623,472
ROPE,2624,472
PALM,2625,472
BROTH,2626,472
C4~447,2627,472
PROSECCO,2628,472
C5~5219,2629,472
C4~1045,2630,472
MALBEC,2631,472
C6~19251,2632,472
PORT,2633,471
C4~942,2634,471
C4~1004,2635,471
CASHEWS,2636,470
GATORADE,2637,470
SILICONE,2638,470
C6~18893,2639,470
DREAM,2640,469
USE,2641,469
STEMLESS,2642,469
BASED,2643,469
C5~4164,2644,469
C6~12862,2645,469
C7~26966,2646,469
SMOOTHIE,2647,468
HLWN,2648,468
LAY,2649,468
FROM,2650,468
C6~452,2651,468
POOL,2652,468
C5~3441,2653,468
ARIZONA,2654,467
C4~30,2655,467
C6~13318,2656,467
C7~27868,2657,467
C5~5382,2658,467
STRONG,2659,466
TOAST,2660,466
TART,2661,466
SHELF,2662,466
SNOWFLAKE,2663,466
BLADE,2664,466
